surgery,age,hospital_number,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,surgical_lesion,lesion_1,lesion_2,lesion_3,cp_data,outcome
yes,adult,530310,39.5,88.0,28.0,cold,reduced,bright_red,less_3_sec,depressed,absent,severe,none,less_1_liter,1.0,decreased,distend_large,54.0,7.6,serosanguious,3.4,no,4205,0,0,no,died
yes,adult,526802,37.5,48.0,16.0,normal,normal,normal_pink,less_3_sec,mild_pain,absent,moderate,slight,more_1_liter,5.0,decreased,distend_large,45.0,7.5,cloudy,2.0,yes,3124,0,0,no,lived
no,adult,528570,38.4,72.0,36.0,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,moderate,significant,more_1_liter,2.0,absent,distend_large,64.0,8.2,cloudy,2.8,yes,7111,0,0,no,euthanized
yes,young,529667,39.4,120.0,48.0,cold,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,moderate,slight,less_1_liter,7.0,absent,distend_small,43.0,7.4,serosanguious,2.1,yes,2112,0,0,no,died
yes,adult,535029,37.1,84.0,20.0,cool,reduced,pale_pink,more_3_sec,depressed,absent,moderate,significant,less_1_liter,2.0,absent,distend_small,75.0,81.0,serosanguious,2.0,no,1400,0,0,no,euthanized
yes,adult,528743,38.8,88.0,24.0,cold,reduced,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,less_1_liter,3.0,decreased,distend_large,37.0,4.5,cloudy,3.9,yes,7111,0,0,yes,died
yes,young,529388,38.9,96.0,12.0,cold,reduced,pale_cyanotic,less_3_sec,depressed,absent,slight,slight,more_1_liter,4.5,absent,distend_small,50.0,7.5,serosanguious,3.4,yes,2208,0,0,yes,died
no,adult,535330,38.2,129.0,48.0,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,2.0,absent,distend_small,57.0,66.0,serosanguious,2.0,yes,2209,0,0,no,euthanized
yes,young,5287179,38.1,136.0,48.0,cool,reduced,pale_pink,less_3_sec,severe_pain,hypermotile,moderate,slight,none,4.4,increased,distend_small,33.0,4.9,cloudy,2.9,yes,2205,0,0,yes,died
no,adult,532985,39.2,104.0,48.0,cool,reduced,dark_cyanotic,more_3_sec,extreme_pain,absent,severe,significant,more_1_liter,2.0,absent,distend_small,66.0,8.2,serosanguious,2.0,no,1400,0,0,yes,died
yes,adult,530310,38.5,36.0,18.0,normal,reduced,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,3.0,absent,distend_large,43.0,6.5,cloudy,3.2,yes,2208,0,0,yes,died
yes,adult,535043,39.7,108.0,51.0,cool,reduced,dark_cyanotic,more_3_sec,depressed,absent,slight,none,more_1_liter,2.0,absent,distend_small,58.0,13.0,serosanguious,2.0,no,2113,0,0,yes,euthanized
yes,adult,528641,38.3,40.0,20.0,cool,normal,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,5.5,absent,distend_small,48.0,7.5,serosanguious,6.6,yes,2208,0,0,yes,euthanized
no,adult,528548,37.8,80.0,44.0,cool,reduced,dark_cyanotic,less_3_sec,depressed,hypomotile,none,slight,none,3.0,decreased,normal,47.0,6.4,serosanguious,5.2,yes,2300,0,0,yes,died
yes,adult,530526,37.9,48.0,20.0,cool,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,significant,none,7.0,absent,distend_large,31.5,6.0,serosanguious,3.9,yes,3111,0,0,yes,lived
no,adult,534145,36.1,88.0,32.0,cool,reduced,pale_cyanotic,less_3_sec,depressed,absent,slight,slight,more_1_liter,1.0,absent,distend_small,50.0,55.0,serosanguious,2.0,yes,2209,0,0,yes,euthanized
no,adult,5290409,37.0,66.0,16.0,warm,normal,bright_red,less_3_sec,depressed,hypomotile,moderate,slight,less_1_liter,7.0,decreased,distend_large,69.0,5.7,serosanguious,2.9,yes,2209,0,0,yes,died
yes,adult,528890,40.3,80.0,36.0,cool,reduced,pale_pink,less_3_sec,depressed,hypomotile,moderate,slight,none,7.0,decreased,normal,54.0,6.5,serosanguious,3.4,yes,3205,0,0,yes,died
yes,adult,528743,37.1,75.0,36.0,cool,reduced,dark_cyanotic,more_3_sec,severe_pain,absent,slight,none,more_1_liter,5.0,absent,distend_small,48.0,7.5,serosanguious,3.4,yes,12208,0,0,yes,died
yes,adult,530526,38.9,140.0,20.0,cool,reduced,pale_pink,more_3_sec,depressed,hypomotile,moderate,slight,none,7.0,normal,distend_large,57.0,6.5,serosanguious,3.9,yes,3113,0,0,yes,lived
yes,young,528668,38.8,129.0,40.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,moderate,slight,more_1_liter,5.0,normal,distend_small,34.0,7.6,serosanguious,8.0,yes,2206,0,0,yes,lived
yes,adult,529461,38.5,114.0,36.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,hypomotile,moderate,slight,none,7.0,normal,distend_small,57.0,8.1,serosanguious,4.5,yes,2208,0,0,no,died
yes,adult,527365,39.1,88.0,20.0,cool,absent,pale_cyanotic,less_3_sec,depressed,absent,slight,slight,more_1_liter,2.0,absent,distend_small,52.0,89.0,cloudy,3.4,yes,2208,0,0,yes,euthanized
yes,adult,527709,38.8,129.0,51.0,normal,reduced,pale_pink,more_3_sec,depressed,absent,moderate,slight,more_1_liter,6.2,decreased,distend_small,57.0,8.0,serosanguious,6.6,yes,2206,0,0,no,lived
yes,young,5301219,38.2,128.0,36.0,cool,reduced,pale_cyanotic,more_3_sec,severe_pain,absent,moderate,slight,more_1_liter,6.0,absent,distend_small,57.0,8.9,serosanguious,4.5,yes,2209,0,0,yes,died
yes,adult,530366,37.5,60.0,12.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,4.0,decreased,distend_small,45.0,6.6,cloudy,4.5,yes,2208,0,0,yes,lived
yes,adult,527706,37.5,86.0,24.0,cold,reduced,bright_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,4.5,absent,distend_small,56.0,7.8,serosanguious,3.9,yes,2205,0,0,yes,died
yes,adult,5287179,36.0,114.0,36.0,cool,reduced,bright_pink,less_3_sec,depressed,hypomotile,slight,slight,less_1_liter,4.5,absent,distend_small,44.0,6.2,serosanguious,4.3,yes,2208,0,0,yes,died
no,adult,528469,38.1,92.0,28.0,cool,reduced,bright_red,less_3_sec,depressed,absent,slight,none,none,7.0,decreased,firm,40.0,6.8,cloudy,2.6,no,2113,0,0,yes,lived
yes,adult,527544,38.5,56.0,30.0,cool,reduced,pale_pink,less_3_sec,severe_pain,absent,moderate,significant,none,2.0,absent,distend_small,43.0,7.5,serosanguious,2.0,yes,2205,0,0,no,died
no,adult,528742,37.8,44.0,12.0,normal,normal,bright_pink,less_3_sec,alert,hypermotile,none,none,none,5.0,normal,normal,32.0,7.0,serosanguious,4.7,no,0,0,0,yes,lived
yes,adult,530001,38.6,48.0,16.0,cool,normal,pale_cyanotic,less_3_sec,severe_pain,normal,slight,slight,more_1_liter,6.5,normal,distend_small,32.0,6.5,serosanguious,6.0,yes,2209,0,0,yes,euthanized
no,young,529888,40.3,114.0,36.0,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,moderate,slight,none,7.0,decreased,distend_small,48.0,6.5,serosanguious,4.5,yes,7400,0,0,no,died
yes,adult,530002,39.6,88.0,51.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,moderate,slight,more_1_liter,4.5,absent,distend_small,73.0,6.6,serosanguious,2.6,no,2208,0,0,no,died
no,adult,529518,38.3,96.0,25.0,cool,reduced,pale_pink,less_3_sec,extreme_pain,absent,severe,none,more_1_liter,6.5,absent,distend_small,45.0,6.7,clear,3.0,yes,3115,0,0,no,died
yes,adult,528548,37.3,48.0,12.0,cool,normal,bright_red,less_3_sec,mild_pain,hypomotile,none,slight,none,3.0,decreased,distend_large,44.0,6.0,serosanguious,3.6,yes,2124,0,0,yes,lived
yes,adult,530612,37.3,88.0,24.0,cool,reduced,dark_cyanotic,less_3_sec,mild_pain,absent,none,slight,more_1_liter,1.0,absent,distend_small,66.0,6.0,serosanguious,3.4,yes,2208,0,0,no,euthanized
no,adult,534004,38.1,88.0,32.0,cool,reduced,pale_cyanotic,less_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,1.0,absent,distend_small,55.0,60.0,serosanguious,2.0,no,2209,0,0,no,euthanized
no,adult,529703,38.2,52.0,24.0,normal,normal,bright_red,less_3_sec,depressed,absent,slight,slight,more_1_liter,5.5,absent,firm,52.0,8.1,cloudy,1.6,no,11300,0,0,yes,lived
yes,adult,529667,39.1,48.0,32.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,less_1_liter,6.5,absent,distend_small,41.0,7.5,clear,2.6,yes,2209,0,0,no,lived
no,adult,534183,38.5,92.0,30.0,cool,reduced,pale_pink,less_3_sec,mild_pain,absent,moderate,none,more_1_liter,2.0,absent,distend_small,52.0,81.0,cloudy,2.0,yes,3205,0,0,no,euthanized
no,adult,529399,39.3,120.0,24.0,cool,reduced,dark_cyanotic,more_3_sec,extreme_pain,absent,severe,slight,more_1_liter,5.0,absent,distend_small,65.0,8.5,serosanguious,3.4,no,2111,0,0,yes,died
no,adult,529796,38.0,52.0,24.0,normal,normal,normal_pink,less_3_sec,depressed,hypomotile,slight,slight,more_1_liter,5.3,decreased,firm,38.0,7.3,clear,5.0,no,0,0,0,yes,lived
yes,adult,528006,39.2,112.0,16.0,cool,reduced,bright_red,less_3_sec,depressed,hypomotile,slight,slight,more_1_liter,5.0,absent,distend_small,50.0,7.0,cloudy,2.9,no,2209,0,0,yes,lived
no,adult,528299,38.3,52.0,12.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,more_1_liter,5.0,decreased,firm,32.0,6.0,cloudy,1.6,no,3111,0,0,yes,lived
no,adult,534092,39.5,108.0,51.0,cool,reduced,dark_cyanotic,more_3_sec,depressed,absent,moderate,slight,less_1_liter,2.0,absent,distend_small,50.0,13.0,clear,2.0,yes,2113,0,0,yes,lived
yes,adult,533902,37.8,48.0,12.0,normal,normal,normal_pink,less_3_sec,alert,normal,none,slight,more_1_liter,4.0,increased,distend_small,41.0,70.0,cloudy,2.0,yes,7209,0,0,yes,lived
no,adult,529642,37.6,48.0,18.0,cool,reduced,normal_pink,less_3_sec,alert,absent,slight,slight,more_1_liter,5.5,absent,other,42.0,7.4,cloudy,2.8,no,3111,0,0,no,lived
yes,adult,527563,37.8,52.0,24.0,normal,reduced,pale_pink,less_3_sec,severe_pain,absent,none,slight,more_1_liter,5.7,increased,distend_small,48.0,6.6,clear,3.7,yes,5400,0,0,no,died
no,adult,530544,37.4,48.0,12.0,normal,normal,normal_pink,less_3_sec,alert,hypermotile,slight,slight,none,5.0,normal,other,49.0,8.0,clear,5.0,no,0,0,0,no,lived
no,adult,528151,39.3,114.0,36.0,warm,reduced,bright_pink,more_3_sec,depressed,hypomotile,moderate,none,none,7.0,absent,distend_large,50.0,7.9,serosanguious,6.0,no,4124,0,0,yes,died
yes,adult,530301,38.6,48.0,24.0,normal,reduced,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,6.0,decreased,other,45.0,6.4,clear,3.6,yes,4205,0,0,yes,died
no,adult,534135,38.1,40.0,16.0,cool,reduced,pale_pink,less_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,1.0,absent,distend_large,31.0,75.0,serosanguious,1.0,yes,2208,0,0,no,euthanized
yes,adult,529796,37.8,96.0,24.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,severe,slight,more_1_liter,5.0,absent,distend_small,52.0,7.5,serosanguious,4.5,yes,5400,0,0,no,died
yes,adult,534115,38.5,60.0,10.0,cool,reduced,pale_pink,less_3_sec,extreme_pain,absent,severe,slight,less_1_liter,2.0,absent,distend_small,50.0,77.0,serosanguious,2.0,yes,0,0,0,no,lived
yes,adult,534788,37.5,48.0,30.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,none,more_1_liter,2.0,normal,distend_small,48.0,74.0,serosanguious,2.0,no,5111,0,0,no,lived
no,adult,530381,38.1,124.0,40.0,cool,reduced,pale_pink,more_3_sec,depressed,absent,moderate,slight,more_1_liter,2.0,absent,distend_small,55.0,8.1,serosanguious,2.0,yes,2208,0,0,no,euthanized
yes,adult,527518,36.6,82.0,36.0,cold,normal,bright_red,less_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,4.5,decreased,distend_large,45.0,7.0,cloudy,2.0,yes,2209,0,0,yes,lived
no,adult,529703,38.0,56.0,40.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,7.0,normal,firm,40.0,7.5,cloudy,2.3,no,5000,0,0,yes,lived
no,adult,529498,37.8,114.0,36.0,cool,normal,normal_pink,more_3_sec,depressed,hypomotile,slight,slight,none,7.0,decreased,distend_small,55.0,8.1,serosanguious,4.5,yes,2205,0,0,no,lived
yes,adult,528178,37.7,66.0,12.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,4.0,decreased,distend_small,31.5,6.1,serosanguious,4.3,yes,2208,0,0,yes,lived
yes,adult,534787,38.0,36.0,24.0,cool,reduced,pale_cyanotic,more_3_sec,severe_pain,absent,severe,significant,more_1_liter,2.0,absent,distend_small,52.0,75.0,cloudy,2.0,no,3111,0,0,no,euthanized
yes,adult,529461,36.5,114.0,36.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,hypomotile,moderate,slight,none,7.0,normal,distend_large,57.0,8.1,serosanguious,4.5,yes,3205,0,0,no,died
no,young,529172,37.4,84.0,30.0,cool,reduced,pale_pink,less_3_sec,severe_pain,hypomotile,moderate,slight,less_1_liter,6.5,normal,distend_small,48.0,7.5,cloudy,2.5,yes,2300,0,0,no,died
yes,adult,535043,39.3,100.0,51.0,cold,absent,dark_cyanotic,less_3_sec,depressed,absent,none,none,less_1_liter,2.0,absent,distend_small,68.0,13.0,serosanguious,2.0,yes,2205,0,0,yes,euthanized
yes,adult,5299629,38.0,40.0,26.0,normal,normal,normal_pink,less_3_sec,depressed,hypermotile,slight,slight,none,7.0,normal,distend_large,45.0,5.9,cloudy,1.3,yes,2205,0,0,yes,lived
yes,adult,533942,36.7,100.0,24.0,cool,reduced,pale_cyanotic,less_3_sec,depressed,absent,severe,none,more_1_liter,2.0,decreased,distend_large,52.0,75.0,serosanguious,2.0,yes,2205,0,0,no,euthanized
yes,adult,534324,39.2,48.0,28.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,none,none,more_1_liter,5.5,absent,distend_small,41.0,68.0,cloudy,2.0,yes,2209,0,0,yes,lived
yes,adult,5287179,38.3,88.0,28.0,normal,normal,pale_pink,less_3_sec,alert,hypermotile,none,none,more_1_liter,4.5,normal,distend_small,48.0,6.1,clear,2.6,yes,5206,0,0,no,died
yes,adult,528523,38.0,66.0,16.0,normal,reduced,pale_pink,less_3_sec,severe_pain,absent,slight,slight,none,3.0,absent,distend_small,43.0,3.7,cloudy,3.6,yes,3133,0,0,yes,lived
no,adult,529135,38.8,86.0,16.0,cool,reduced,bright_pink,more_3_sec,depressed,hypomotile,moderate,none,more_1_liter,7.0,absent,distend_large,73.0,8.2,clear,10.1,yes,4205,0,0,yes,died
no,adult,529272,38.3,112.0,16.0,cold,reduced,pale_pink,more_3_sec,depressed,absent,moderate,none,more_1_liter,1.0,absent,distend_large,51.0,6.0,serosanguious,1.0,yes,5205,0,0,yes,euthanized
yes,young,529642,37.5,84.0,40.0,cool,normal,bright_red,more_3_sec,depressed,absent,moderate,significant,none,3.0,decreased,distend_large,43.0,6.0,clear,2.6,yes,7111,0,0,yes,lived
yes,adult,527563,39.2,128.0,36.0,cold,reduced,pale_cyanotic,more_3_sec,severe_pain,hypomotile,moderate,slight,none,5.0,increased,distend_large,57.0,6.3,serosanguious,3.4,yes,3205,0,0,no,died
no,adult,529667,39.0,56.0,40.0,cool,normal,bright_red,less_3_sec,mild_pain,hypomotile,slight,slight,none,7.0,absent,distend_large,44.0,7.5,clear,2.5,no,2113,0,0,yes,lived
yes,adult,533902,36.9,96.0,28.0,cool,normal,pale_cyanotic,more_3_sec,extreme_pain,absent,severe,slight,more_1_liter,2.0,absent,distend_large,55.0,82.0,serosanguious,2.0,yes,3205,0,0,no,died
no,adult,530001,38.6,88.0,28.0,warm,normal,pale_pink,less_3_sec,mild_pain,hypermotile,moderate,slight,less_1_liter,7.0,decreased,distend_small,37.0,6.6,cloudy,3.2,yes,5400,0,0,yes,lived
no,adult,528183,37.1,66.0,8.0,normal,reduced,bright_red,less_3_sec,mild_pain,hypomotile,moderate,slight,less_1_liter,3.5,absent,distend_small,48.0,6.8,cloudy,2.3,yes,2208,0,0,yes,died
no,adult,535029,38.2,40.0,12.0,cool,reduced,pale_pink,less_3_sec,depressed,absent,moderate,slight,more_1_liter,2.0,absent,distend_large,33.0,51.0,cloudy,2.0,no,1400,0,0,no,euthanized
no,adult,530693,37.8,48.0,30.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,5.0,absent,distend_small,37.0,6.5,clear,2.6,yes,2209,0,0,no,lived
yes,adult,529304,37.7,84.0,48.0,cool,reduced,bright_red,more_3_sec,mild_pain,hypomotile,moderate,significant,less_1_liter,7.5,absent,distend_small,63.0,8.4,serosanguious,2.0,yes,2208,0,0,no,died
yes,adult,5287179,37.8,124.0,30.0,cool,reduced,dark_cyanotic,more_3_sec,depressed,hypomotile,moderate,significant,more_1_liter,6.5,absent,distend_small,52.0,7.5,serosanguious,2.6,yes,5124,0,0,no,died
yes,adult,530384,38.0,88.0,36.0,cool,reduced,pale_pink,more_3_sec,extreme_pain,absent,moderate,none,more_1_liter,4.5,decreased,distend_large,45.0,6.8,serosanguious,6.6,yes,31110,0,0,yes,died
yes,adult,528743,37.8,75.0,36.0,normal,normal,pale_pink,more_3_sec,severe_pain,absent,slight,slight,more_1_liter,5.0,absent,distend_large,48.0,7.4,serosanguious,3.2,yes,1400,0,0,no,died
yes,adult,529475,38.3,52.0,24.0,cold,reduced,pale_cyanotic,less_3_sec,depressed,absent,slight,none,more_1_liter,7.0,decreased,distend_small,45.0,7.5,clear,1.3,yes,2207,0,0,no,lived
yes,adult,530001,39.1,86.0,24.0,cool,absent,pale_cyanotic,less_3_sec,depressed,absent,slight,slight,more_1_liter,6.5,absent,distend_small,59.0,6.5,serosanguious,4.8,yes,3205,0,0,no,died
yes,adult,528743,37.1,75.0,36.0,cold,reduced,pale_pink,more_3_sec,severe_pain,absent,severe,slight,none,5.0,absent,distend_small,48.0,7.4,serosanguious,3.2,yes,12208,0,0,no,died
yes,adult,528214,38.6,48.0,20.0,cool,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,none,none,3.0,normal,distend_small,42.0,7.5,clear,3.2,yes,2205,0,0,yes,died
no,adult,534787,38.0,50.0,20.0,normal,normal,normal_pink,less_3_sec,alert,hypomotile,slight,slight,less_1_liter,1.0,absent,other,36.0,61.0,clear,2.0,no,0,0,0,yes,lived
yes,adult,527957,38.8,60.0,20.0,cool,reduced,pale_pink,more_3_sec,depressed,hypomotile,moderate,slight,none,7.0,decreased,distend_small,52.0,7.0,serosanguious,6.0,no,3111,0,0,no,lived
yes,adult,530366,38.2,96.0,20.0,normal,reduced,pale_pink,less_3_sec,extreme_pain,hypomotile,moderate,slight,more_1_liter,5.2,normal,distend_small,47.0,6.2,clear,5.3,yes,31110,0,0,yes,died
no,adult,529461,40.3,114.0,36.0,cool,normal,normal_pink,more_3_sec,depressed,hypomotile,moderate,slight,none,7.0,normal,distend_small,57.0,8.1,serosanguious,4.5,yes,7400,0,0,no,died
yes,adult,530526,37.6,48.0,30.0,cool,normal,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,less_1_liter,3.0,decreased,distend_large,35.0,7.5,cloudy,2.8,yes,3111,0,0,no,lived
yes,adult,528469,38.1,52.0,24.0,normal,normal,bright_red,less_3_sec,severe_pain,hypomotile,none,slight,none,7.0,normal,distend_small,44.0,7.5,cloudy,2.6,yes,2206,0,0,no,died
no,adult,529272,38.5,60.0,12.0,cool,normal,normal_pink,less_3_sec,alert,hypomotile,slight,slight,more_1_liter,7.0,absent,other,49.0,8.5,clear,5.0,no,3111,0,0,yes,lived
no,adult,533723,39.3,80.0,30.0,cold,reduced,pale_pink,less_3_sec,depressed,absent,severe,slight,more_1_liter,2.0,absent,distend_large,68.0,70.0,serosanguious,2.0,yes,3025,0,0,no,lived
yes,adult,526802,39.0,96.0,40.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,moderate,slight,less_1_liter,5.3,absent,distend_large,43.0,7.5,cloudy,2.0,yes,3025,0,0,yes,died
yes,adult,535163,37.8,78.0,20.0,cool,reduced,pale_pink,less_3_sec,depressed,absent,slight,slight,more_1_liter,2.0,absent,distend_small,37.0,66.0,serosanguious,2.0,yes,2207,1400,0,no,euthanized
yes,adult,528214,37.2,72.0,30.0,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,3.0,absent,distend_small,44.0,6.0,cloudy,3.6,yes,2209,0,0,yes,lived
yes,adult,528668,38.1,60.0,24.0,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,3.0,decreased,distend_small,43.0,6.1,cloudy,3.6,yes,2208,0,0,no,lived
no,adult,529461,36.1,114.0,48.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,slight,slight,more_1_liter,5.0,absent,distend_large,57.0,7.4,serosanguious,4.5,yes,1400,0,0,yes,died
yes,adult,522979,37.6,75.0,60.0,cool,reduced,pale_pink,more_3_sec,severe_pain,hypomotile,moderate,none,more_1_liter,1.0,decreased,distend_large,45.0,8.5,cloudy,1.0,yes,4205,0,0,yes,died
yes,young,528931,38.1,84.0,36.0,cool,reduced,bright_red,less_3_sec,depressed,hypomotile,slight,none,more_1_liter,7.2,absent,distend_large,57.0,8.0,serosanguious,4.3,yes,3111,0,0,no,lived
yes,adult,534403,38.3,40.0,20.0,cool,reduced,pale_pink,less_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,1.0,absent,distend_large,36.0,62.0,serosanguious,2.0,no,2208,0,0,no,euthanized
no,adult,530561,38.3,112.0,24.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,slight,slight,none,7.0,absent,distend_small,57.0,4.5,serosanguious,2.6,no,400,0,0,yes,lived
no,adult,533692,38.5,48.0,16.0,normal,normal,normal_pink,less_3_sec,alert,hypermotile,none,significant,more_1_liter,2.0,normal,distend_small,34.0,64.0,clear,1.0,no,0,0,0,no,lived
no,adult,528804,38.3,48.0,24.0,normal,normal,bright_pink,less_3_sec,depressed,normal,none,none,more_1_liter,5.0,normal,normal,43.0,7.0,cloudy,5.0,no,3111,0,0,yes,lived
no,adult,5290482,39.5,84.0,20.0,cool,reduced,bright_red,more_3_sec,severe_pain,hypomotile,moderate,slight,less_1_liter,6.5,decreased,distend_large,35.0,6.7,cloudy,1.5,yes,4205,0,0,no,euthanized
yes,adult,534756,37.1,80.0,36.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,slight,slight,more_1_liter,2.0,decreased,distend_large,65.0,82.0,serosanguious,2.0,no,1400,0,0,no,euthanized
no,adult,529461,40.3,84.0,36.0,cool,reduced,normal_pink,less_3_sec,severe_pain,hypomotile,moderate,slight,none,7.0,normal,distend_large,57.0,8.1,serosanguious,4.5,yes,3205,0,0,yes,lived
yes,young,529685,37.5,66.0,40.0,warm,reduced,bright_red,less_3_sec,severe_pain,hypomotile,moderate,significant,less_1_liter,4.0,absent,distend_small,35.0,5.5,serosanguious,2.6,yes,5400,0,0,yes,died
no,adult,530401,36.7,108.0,36.0,cool,reduced,bright_pink,less_3_sec,depressed,hypomotile,slight,none,none,4.5,increased,firm,54.0,6.4,serosanguious,2.6,yes,5400,0,0,no,died
no,adult,529461,40.3,114.0,36.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,hypomotile,moderate,slight,none,7.0,decreased,distend_large,57.0,6.2,serosanguious,3.2,yes,3205,0,0,no,died
no,adult,529461,40.3,114.0,44.0,cool,normal,pale_pink,less_3_sec,depressed,hypomotile,moderate,slight,none,7.0,normal,normal,57.0,8.1,serosanguious,4.5,yes,7111,0,0,yes,euthanized
yes,adult,535158,40.8,92.0,22.0,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,slight,slight,more_1_liter,2.0,absent,distend_small,65.0,65.0,serosanguious,2.0,yes,2208,0,0,yes,lived
yes,adult,529777,39.9,60.0,24.0,cool,reduced,pale_pink,less_3_sec,severe_pain,absent,moderate,slight,less_1_liter,4.5,absent,distend_small,47.0,7.2,cloudy,2.0,yes,3205,0,0,no,died
